line,src_span_toks,tgt_span_toks,src_span_start,src_span_end,tgt_span_start,tgt_span_end
1437,['Taiwan'],"['台', '湾']",6,6,3,4
1437,['Guangdong'],"['广', '东']",16,16,9,10
1437,"['more', 'than', '7,000']","['七', '千', '多', '家']",10,12,13,16
1438,['Guangdong'],"['广', '东']",16,16,5,6
1438,['Guangdong'],['粤'],32,32,27,27
1438,"['Hong', 'Kong']",['港'],34,35,28,28
1438,['Macao'],['澳'],37,37,29,29
1438,['Taiwan'],['台'],39,39,30,30
1439,"['the', 'Committee', 'of', 'Foreign', 'Economic', 'Relations', 'and', 'Trade', 'of', 'Guangdong']","['广', '东', '省', '外', '经', '贸', '委']",6,15,0,6
1440,"['one', 'hundred', 'yuan']","['一', '百', '元']",50,52,57,59
1440,['Customs'],,8,8,-1,-1
1441,"['Dongguan', 'City']","['东', '莞', '市']",5,6,16,18
1441,"['December', '27th', 'of', 'last', 'year', 'to', 'March', '15th', 'of', 'this', 'year']","['去', '年', '十', '一', '月', '二', '十', '七', '日', '到', '今', '年', '三', '月', '十', '五', '日']",30,40,20,36
1441,"['Dongguan', 'Area', 'Customs']","['东', '莞', '地', '区', '海', '关']",16,18,37,42
1441,"['more', 'than', '8,400']","['八', '千', '四', '百', '多', '份']",22,24,52,57
1443,['China'],"['中', '国']",8,8,10,11
1445,['1194'],"['一', '千', '一', '百', '九', '十', '四', '个']",6,6,7,14
1445,['222'],"['二', '百', '二', '十', '二', '个']",35,35,35,40
1445,['first'],,21,21,-1,-1
1448,['China'],"['中', '国']",14,14,0,1
1448,['Tianjin'],"['天', '津']",6,6,10,11
1448,"['the', 'Russian', 'Federation']","['俄', '罗', '斯']",17,19,13,15
1450,['Tianjin'],"['天', '津']",5,5,4,5
1450,['Russia'],"['俄', '罗', '斯']",7,7,7,9
1451,"['the', 'past', 'two', 'years']","['近', '两', '年']",1,4,0,2
1451,"['the', 'Russian', 'Federation']","['俄', '罗', '斯']",15,17,5,7
1452,"['Tianjin', 'Foreign', 'Economic', 'and', 'Trade', 'Committee']","['天', '津', '外', '经', '贸', '委']",2,7,0,5
1452,['Tianjin'],"['天', '津']",10,10,10,11
1452,['Russia'],"['俄', '罗', '斯']",12,12,13,15
1453,"['the', 'end', 'of', 'last', 'year']","['去', '年', '底']",1,5,13,15
1453,['Russia'],"['俄', '罗', '斯']",29,29,34,36
1454,['Chinese'],['中'],17,17,11,11
1454,['Russian'],['俄'],19,19,12,12
1454,['Tianjin'],"['天', '津']",37,37,25,26
1454,"['the', 'Russian', 'Commonwealth']","['俄', '罗', '斯']",39,41,28,30
1456,['Australia'],"['澳', '大', '利', '亚']",4,4,6,9
1456,['China'],"['中', '国']",15,15,14,15
1456,['Indonesia'],"['印', '尼']",17,17,17,18
1456,['Japan'],"['日', '本']",19,19,20,21
1456,['Korea'],"['韩', '国']",21,21,23,24
1456,['India'],"['印', '度']",23,23,26,27
1456,['Asian'],"['亚', '洲']",12,12,29,30
1457,"['the', 'Liberal', 'Party']","['自', '由', '党']",9,11,7,9
1457,"['the', 'National', 'Party']","['国', '家', '党']",13,15,11,13
1457,['China'],"['中', '国']",27,27,22,23
1458,['Australian'],['澳'],1,1,0,0
1458,['Australia'],['澳'],12,12,8,8
1458,['China'],['中'],14,14,9,9
1458,['Australia'],['澳'],25,25,22,22
1458,['China'],"['中', '国']",27,27,27,28
1460,['Maoming'],"['茂', '名']",5,5,1,2
1460,"['300,000', 'ton']","['三', '十', '万', '吨']",3,4,3,6
1460,"['the', 'Shuidong', 'Development', 'Zone']","['水', '东']",9,12,15,16
1460,['China'],"['华', '南']",29,29,37,38
1461,['twenty'],"['二', '十', '多', '个']",28,28,7,10
1461,"['the', 'Shuidong', 'Development', 'Zone']","['水', '东']",7,10,18,19
1461,"['more', 'than', '750']","['七', '百', '五', '十', '多', '家']",20,22,39,44
1461,"['15', 'billion', 'yuan']","['一', '百', '五', '十', '亿', '元']",41,43,52,57
1461,"['more', 'than', '3', 'billion', 'yuan']","['三', '十', '多', '亿', '元']",50,54,67,71
1461,"['more', 'than', '160']","['一', '百', '六', '十', '多', '个']",65,67,82,87
1462,"['the', 'Shuidong', 'Development', 'Zone']","['水', '东']",19,22,17,18
1463,"['recent', 'years']","['几', '年', '来']",1,2,0,2
1463,['two'],"['两', '个']",33,33,11,12
1463,"['3000', 'ton']","['三', '千', '吨']",34,35,13,15
1463,"['10,000', 'ton']","['一', '万', '吨']",12,13,28,30
1463,"['20,000', 'ton']","['二', '万', '吨']",16,17,33,35
1463,"['30,000', 'ton']","['三', '万', '吨']",20,21,38,40
1463,"['50,000', 'ton']","['五', '万', '吨']",24,25,43,45
1464,"['15', 'million', 'tons']","['一', '千', '五', '百', '万', '吨']",9,11,9,14
1464,"['the', 'State', 'Council']","['国', '务', '院']",19,21,17,19
1464,['first'],,25,25,-1,-1
1465,"['the', 'Shuidong', 'Development', 'Zone']","['水', '东']",3,6,3,4
1465,"['several', 'hundred', 'million', 'yuan']","['数', '亿', '元']",9,12,12,14
1466,"['the', 'Shuidong', 'Development', 'Zone']","['水', '东']",7,10,5,6
1466,"['more', 'than', '2,400']","['二', '千', '四', '百', '多', '家']",17,19,20,25
1466,"['884', 'million', 'yuan']","['八', '点', '八', '四', '亿', '元']",26,28,33,38
1466,"['the', 'end', 'of', 'last', 'year']",,1,5,-1,-1
1467,"['the', 'Shuidong', 'Development', 'Zone']","['水', '东']",8,11,8,9
1469,['1992'],"['一', '九', '九', '二', '年']",2,2,2,6
1469,"['1500', 'US', 'dollars']","['一', '千', '五', '百', '美', '元']",7,9,14,19
1470,"['the', 'Shanghai', 'Municipal', 'Planning', 'Commission']","['上', '海', '市', '计', '委']",8,12,1,5
1470,['2000'],"['二', '０', '０', '０', '年']",27,27,15,19
1470,"['5000', 'US', 'dollars']","['五', '千', '美', '元']",23,25,30,33
1470,"['the', 'next', 'three', 'years']","['今', '后', '三', '年']",30,33,38,41
1470,['Shanghai'],"['上', '海']",41,41,42,43
1470,"['10', '%', 'to', '11', '%']","['百', '分', '之', '十']",45,49,58,61
1471,"['11', '%', 'to', '12', '%']","['百', '分', '之', '十', '一', '至', '十', '二']",44,48,58,65
1471,['third'],"['第', '三']",55,55,67,68
1471,['1996'],"['一', '九', '九', '六', '年']",66,66,84,88
1471,"['43', '%']","['百', '分', '之', '四', '十', '三']",63,64,90,95
1471,['2000'],"['二', '０', '０', '０', '年']",71,71,100,104
1471,"['48', '%']","['百', '分', '之', '四', '十', '八']",68,69,106,111
1473,"['Jianhua', 'Dong']","['董', '建', '华']",6,7,0,2
1473,"['Hong', 'Kong']","['香', '港']",10,11,13,14
1473,"['four', 'years', 'running']","['连', '续', '四', '年']",22,24,16,19
1475,"['Sichuan', 'Province']","['四', '川', '省']",6,7,3,5
1476,['Sichuan'],"['四', '川', '省']",4,4,3,5
1478,['Hunan'],"['湖', '南']",21,21,6,7
1478,['Chinese'],"['中', '国']",12,12,11,12
1478,"['the', 'Foreign', 'Friendship', 'Association', 'Exchange', 'Conference']","['对', '外', '友', '好', '协', '会']",4,9,18,23
1478,['China'],"['中', '国']",25,25,31,32
1478,"['about', '200']","['约', '二', '百', '个']",28,29,35,38
1478,['80'],"['八', '十', '多', '个']",49,49,44,47
1478,"['more', 'than', '500']","['五', '百', '多', '个']",43,45,51,54
1478,"['more', 'than', '800']","['八', '百', '余', '对']",34,36,65,68
1480,['1973'],"['一', '九', '七', '三', '年']",6,6,3,7
1480,['China'],"['中', '国']",13,13,8,9
1480,"['the', 'City', 'of', 'Tianjin']","['天', '津', '市']",8,11,10,12
1480,['Japan'],"['日', '本']",17,17,14,15
1480,['Kobe'],"['神', '户']",15,15,16,17
1480,['first'],"['第', '一']",20,20,20,21
1480,['China'],,26,26,-1,-1
1481,['China'],"['中', '国']",10,10,2,3
1481,['Japan'],"['日', '本']",12,12,13,14
1482,['China'],"['中', '国']",22,22,13,14
1483,"['the', 'past', '5', 'years']","['近', '五', '年']",6,9,7,9
1483,"['more', 'than', '600']","['六', '百', '多', '次']",19,21,34,37
1483,"['more', 'than', '6', 'billion', 'US', 'dollars']","['六', '十', '多', '亿', '美', '元']",41,46,42,47
1483,"['more', 'than', '1,200']","['一', '千', '二', '百', '多', '个']",50,52,60,65
1483,"['10', 'billion', 'US', 'dollars']","['一', '百', '亿', '美', '元']",66,69,72,76
1485,['Tianjin'],"['天', '津']",6,6,3,4
1485,['300'],"['三', '百', '家']",16,16,17,19
1485,"['100', 'million', 'US', 'dollars']","['一', '亿', '美', '元']",24,27,27,30
1486,"['the', 'Committee', 'of', 'Foreign', 'Economy', 'and', 'Trade', 'of', 'Tianjin']","['天', '津', '市', '外', '经', '贸', '委']",4,12,1,7
1486,"['more', 'than', '300']","['三', '百', '多', '家']",15,17,12,15
1486,"['more', 'than', 'sixty']","['六', '十', '多', '个']",53,55,53,56
1487,['Tianjin'],"['天', '津', '市']",11,11,4,6
1487,['one'],,4,4,-1,-1
1488,['Tianjin'],"['天', '津']",2,2,0,1
1488,"['Goubuli', 'Steamed', 'Bun']","['狗', '不', '理', '包', '子', '店']",6,8,5,10
1488,['Japan'],"['日', '本']",20,20,13,14
1488,['Korea'],"['韩', '国']",22,22,16,17
1488,['US'],"['美', '国']",24,24,19,20
1489,"['the', 'Committee', 'of', 'Foreign', 'Economy', 'and', 'Trade', 'of', 'Tianjin']","['天', '津', '市', '外', '经', '贸', '委']",6,14,3,9
1489,"['next', 'year']","['明', '年']",4,5,10,11
1490,['Chinese'],,17,17,-1,-1
1490,['China'],,31,31,-1,-1
1492,['China'],"['中', '国']",19,19,3,4
1492,['Russia'],"['俄', '罗', '斯']",21,21,6,8
1492,"['North', 'Korea']","['朝', '鲜']",23,24,10,11
1492,['three'],"['三', '国']",16,16,12,13
1492,"['the', 'Tumen', 'Delta']","['图', '们', '江']",10,12,17,19
1492,"['Tumen', 'River']","['图', '们', '江']",1,2,38,40
1492,"['Shishen', 'Ding']","['丁', '士', '晟']",52,53,48,50
1492,['Chinese'],"['中', '国']",48,48,52,53
1492,"['the', 'United', 'Nations', 'Development', 'and', 'Planning']","['联', '合', '国', '开', '发', '计', '划', '署']",60,65,61,68
1492,['1991'],"['一', '九', '九', '一', '年']",58,58,69,73
1493,"['the', 'end', 'of', '1995']","['一', '九', '九', '五', '年']",1,4,1,5
1493,['China'],['中'],23,23,24,24
1493,['Russia'],['俄'],25,25,26,26
1493,"['North', 'Korea']",['朝'],27,28,28,28
1493,['three'],"['三', '国']",20,20,29,30
1495,"['several', 'years']","['几', '年', '来']",1,2,5,7
1495,"['Tumen', 'River']","['图', '们', '江']",18,19,15,17
1495,['China'],['中'],29,29,26,26
1495,['Russia'],['俄'],31,31,27,27
1495,"['North', 'Korea']",['朝'],33,34,28,28
1495,"['the', 'United', 'Nations', 'Development', 'and', 'Planning', 'Office']",,4,10,-1,-1
1496,['Vladivostok'],"['海', '参', '崴']",17,17,5,7
1496,"['the', 'Russian', 'Tumen', 'River', 'Region', 'Negotiation', 'Conference']","['俄', '罗', '斯']",5,11,10,12
1497,"['South', 'Korean']","['韩', '国']",4,5,4,5
1497,['Huichun'],"['珲', '春', '市']",16,16,11,13
1497,"['100', 'million', 'US', 'dollars']","['一', '亿', '美', '元']",11,14,17,20
1499,"['Henan', 'Province']","['河', '南', '省']",3,4,3,5
1501,['1997'],"['１', '９', '９', '７', '年']",13,13,4,8
1501,"['3.2', '%']","['百', '分', '之', '三', '点', '二']",10,11,15,20
1501,['1998'],"['１', '９', '９', '８', '年']",25,25,24,28
1501,"['3', '%']","['百', '分', '之', '三']",22,23,32,35
1501,['1996'],"['１', '９', '９', '６', '年']",34,34,38,42
1502,"['the', 'United', 'Nations']","['联', '合', '国']",10,12,5,7
1502,['1993'],"['１', '９', '９', '３', '年']",14,14,9,13
1502,['143'],"['１', '４', '３', '个']",6,6,20,23
1502,['1998'],"['１', '９', '９', '８', '年']",27,27,28,32
1502,['131'],"['１', '３', '１', '个']",22,22,35,38
1502,['1997'],"['１', '９', '９', '７', '年']",34,34,53,57
1502,['120'],"['１', '２', '０', '个']",31,31,59,62
1502,['1993'],"['１', '９', '９', '３', '年']",39,39,64,68
1502,['67'],"['６', '７', '个']",36,36,70,72
1503,['1997'],"['１', '９', '９', '７', '年']",18,18,7,11
1503,"['2.6', '%']","['百', '分', '之', '二', '点', '六']",15,16,25,30
1503,"['2.4', '%']","['百', '分', '之', '二', '点', '四']",25,26,36,41
1503,['1998'],"['１', '９', '９', '８', '年']",38,38,45,49
1503,"['2.5', '%']","['百', '分', '之', '二', '点', '五']",35,36,53,58
1504,['1997'],"['１', '９', '９', '７', '年']",1,1,5,9
1504,['1996'],"['１', '９', '９', '６', '年']",15,15,13,17
1504,"['5.7', '%']","['百', '分', '之', '五', '点', '七']",12,13,19,24
1504,['1998'],"['１', '９', '９', '８', '年']",26,26,32,36
1504,"['5', '%']","['百', '分', '之', '五']",23,24,42,45
1505,['1997'],"['１', '９', '９', '７', '年']",4,4,4,8
1505,['first'],"['第', '一']",7,7,30,31
1505,"['1.7', '%']","['百', '分', '之', '一', '点', '七']",30,31,44,49
1505,['1998'],"['１', '９', '９', '８', '年']",41,41,51,55
1505,"['3.25', '%']","['百', '分', '之', '三', '点', '二', '五']",38,39,60,66
1506,['1997'],"['１', '９', '９', '７', '年']",14,14,8,12
1506,"['9.4', '%']","['百', '分', '之', '九', '点', '四']",11,12,19,24
1506,['1996'],"['１', '９', '９', '６', '年']",26,26,28,32
1506,"['5.3', '%']","['百', '分', '之', '五', '点', '三']",23,24,33,38
1506,['1998'],"['１', '９', '９', '８', '年']",37,37,46,50
1506,"['7', '%']","['百', '分', '之', '七']",34,35,56,59
1508,"['4.3', 'billion', 'yuan']","['四', '十', '三', '亿', '元']",10,12,11,15
1508,"['the', 'end', 'of', '1999']","['一', '九', '九', '九', '年', '底']",15,18,18,23
1508,"['100,000']","['十', '万', '辆']",28,28,30,32
1508,"['180,000']","['十', '八', '万', '台']",31,31,37,40
1508,"['the', 'end', 'of', '2001']","['二', '０', '０', '一', '年', '底']",36,39,48,53
1508,"['150,000']","['十', '五', '万', '辆']",45,45,57,60
1508,"['240,000']","['二', '十', '四', '万', '台']",49,49,64,68
1508,['first'],,22,22,-1,-1
1510,['China'],"['中', '国']",17,17,9,10
1510,"['the', 'same', 'period', 'last', 'year']","['去', '年']",2,6,29,30
1510,"['27.01', '%']","['百', '分', '之', '二', '十', '七', '点', '零', '一']",43,44,56,64
1510,['November'],,30,30,-1,-1
1511,"['4.12', '%']","['百', '分', '之', '四', '点', '一', '二']",37,38,42,48
1511,"['8,484']","['八', '千', '四', '百', '八', '十', '四', '个']",42,42,51,58
1511,['three'],,4,4,-1,-1
1511,"['Sino', '-', 'foreign']",,12,14,-1,-1
1511,"['Sino', '-', 'foreign']",,18,20,-1,-1
1512,"['the', 'same', 'period', 'last', 'year']","['去', '年']",14,18,7,8
1512,"['30', '%']","['百', '分', '之', '三', '十']",11,12,14,18
1513,"['205', 'million', 'US', 'dollars']","['二', '点', '零', '五', '亿', '美', '元']",13,16,20,26
1513,"['311', 'million', 'US', 'dollars']","['三', '点', '一', '一', '亿', '美', '元']",18,21,28,34
1513,"['the', 'same', 'period', 'last', 'year']","['去', '年']",34,38,37,38
1513,"['14.53', '%']","['百', '分', '之', '十', '四', '点', '五', '三']",26,27,44,51
1513,"['61.98', '%']","['百', '分', '之', '六', '十', '一', '点', '九', '八']",29,30,53,61
1515,['China'],"['中', '国']",10,10,0,1
1515,['53'],"['五', '十', '三', '个']",1,1,2,5
1516,"['last', 'year']","['去', '年']",1,2,1,2
1516,['China'],"['中', '国']",23,23,6,7
1516,"['230', 'billion', 'yuan']","['二', '千', '三', '百', '亿', '元']",25,27,24,29
1516,"['23.8', 'billion', 'yuan']","['二', '百', '三', '十', '八', '亿', '元']",36,38,36,42
1516,"['4.3', 'billion', 'US', 'dollars']","['四', '十', '三', '亿', '美', '元']",48,51,50,55
1516,['tens'],,56,56,-1,-1
1517,"['100', 'million', 'yuan']","['亿', '元']",26,28,27,28
1517,['405'],"['四', '百', '零', '五', '家']",20,20,33,37
1517,"['than', '1', 'billion', 'yuan']","['十', '亿', '元']",38,41,42,44
1517,['42'],"['四', '十', '二', '家']",30,30,49,52
1518,['China'],"['中', '国']",12,12,4,5
1518,"['recent', 'years']",,1,2,-1,-1
1520,['China'],"['中', '国']",25,25,32,33
1520,['India'],"['印', '度']",27,27,35,36
1520,['Africa'],"['非', '洲']",29,29,38,39
1521,"['more', 'than', '20', 'million']","['两', '千', '多', '万']",5,8,5,8
1521,['US'],"['美', '国']",16,16,18,19
1521,['second'],"['第', '二']",19,19,24,25
1521,['China'],,11,11,-1,-1
1522,"['the', '21st', 'century']","['二', '十', '一', '世', '纪']",21,23,29,33
1522,['China'],"['中', '国']",34,34,43,44
1522,['India'],"['印', '度']",36,36,46,47
1522,['Africa'],"['非', '洲']",38,38,49,50
1525,['Taiwan'],"['台', '湾']",8,8,5,6
1525,"['the', 'Taiwan', 'Straits']",,35,37,-1,-1
1526,"['Hong', 'Kong']","['香', '港']",5,6,0,1
1527,"['Hong', 'Kong']","['香', '港']",3,4,5,6
1528,['Chinese'],"['中', '国', '人']",17,17,18,20
1529,['Taiwan'],"['台', '湾', '岛']",8,8,3,5
1530,['Taiwanese'],"['台', '湾']",2,2,4,5
1530,['Straits'],,29,29,-1,-1
1532,"['5', 'years', 'ago']","['五', '年', '前']",19,21,10,12
1532,"['17.9', '%']","['百', '分', '之', '十', '七', '点', '九']",16,17,14,20
1532,"['31.5', '%']","['百', '分', '之', '三', '十', '一', '点', '五']",6,7,24,31
1533,['Shanghai'],"['上', '海']",2,2,3,4
1533,['205'],"['二', '百', '零', '五', '个']",8,8,7,11
1533,"['Southeast', 'Asia']","['东', '南', '亚']",14,15,25,27
1533,['Oceania'],"['大', '洋', '洲']",17,17,29,31
1533,"['Latin', 'America']","['拉', '美']",19,20,33,34
1533,"['the', 'Middle', 'East']","['中', '东']",22,24,36,37
1533,"['South', 'Africa']","['南', '非']",26,27,39,40
1533,['Shanghai'],"['上', '海']",35,35,43,44
1534,['Shanghai'],"['上', '海']",2,2,3,4
1534,['Shanghai'],['沪'],29,29,30,30
1534,['6'],"['六', '路']",5,5,39,40
1535,['Pudong'],"['浦', '东']",10,10,5,6
1536,"['the', 'past', '5', 'years']","['五', '年', '来']",5,8,4,6
1536,['Shanghai'],"['上', '海']",10,10,8,9
1536,"['the', 'East', 'China', 'Export', 'Goods', 'Trade', 'Fair']","['中', '国', '华', '东', '出', '口', '商', '品', '交', '易', '会']",31,37,27,37
1538,['218'],"['二', '百', '一', '十', '八', '家']",9,9,22,27
1538,['6'],"['六', '家']",19,19,32,33
1538,['260'],"['二', '百', '六', '十', '家']",33,33,57,61
1538,"['200', 'million', 'US', 'dollars']","['两', '亿', '美', '元']",39,42,66,69
1538,['Shanghai'],,6,6,-1,-1
1540,['US'],"['美', '国']",8,8,4,5
1540,"['Silicon', 'Valley']","['硅', '谷']",9,10,7,8
1540,['Chaozhou'],"['潮', '籍']",3,3,11,12
1540,['Motorola'],"['摩', '托', '罗', '拉']",30,30,34,37
1540,['China'],"['中', '国']",32,32,38,39
1540,['Ericsson'],"['爱', '立', '信', '公', '司']",39,39,43,47
1540,['Taiwan'],"['台', '湾']",54,54,65,66
1541,['Shangtou'],"['汕', '头']",3,3,3,4
1541,"['1.8', 'billion', 'yuan']","['十', '八', '亿', '元']",13,15,17,20
1541,"['370,000', 'square', 'meters']","['三', '十', '七', '万', '平', '方', '米']",20,22,26,32
1542,"['Shantou', 'City']","['汕', '头', '市']",5,6,5,7
1542,"['more', 'than', '10']","['十', '多', '项']",12,14,15,17
1544,"['recent', 'years']","['近', '年', '来']",6,7,7,9
1544,"['Nanning', 'City']","['南', '宁', '市']",12,13,10,12
1544,"['20', 'million', 'yuan']","['两', '千', '万', '元']",17,19,24,27
1544,"['this', 'year']","['今', '年']",24,25,30,31
1544,"['100', 'million', 'yuan']",,30,32,-1,-1
1545,['1995'],"['一', '九', '九', '五', '年', '以', '来']",1,1,1,7
1545,"['Nanning', 'City']","['南', '宁', '市']",3,4,9,11
1545,['three'],"['三', '个']",9,9,43,44
1545,"['more', 'than', '20']","['二', '十', '多', '处']",12,14,48,51
1545,['12'],"['十', '二', '座']",50,50,69,71
1545,"['more', 'than', '30']","['三', '十', '多', '处']",57,59,77,80
1546,"['Nanning', 'City']","['南', '宁', '市']",4,5,3,5
1546,"['the', 'year', '2000']","['二', '０', '０', '０', '年']",18,20,26,30
1546,"['37', '%']","['百', '分', '之', '三', '十', '七']",27,28,56,61
1546,"['32', '%']","['百', '分', '之', '三', '十', '二']",32,33,63,68
1546,"['10', 'square', 'meters']","['十', '平', '方', '米']",38,40,70,73
1548,['Chinese'],"['中', '国']",13,13,11,12
1548,['US'],,1,1,-1,-1
1549,['Shanghai'],"['上', '海']",17,17,13,14
1549,"['more', 'than', '20', 'million', 'US', 'dollars']","['二', '千', '多', '万', '美', '元']",10,15,19,24
1549,"['Squibb', '-LRB-', 'Shanghai', '-RRB-', 'Pharmaceutical', 'Company', ',', 'Ltd.']","['上', '海', '施', '贵', '宝', '制', '药', '有', '限', '公', '司']",22,29,28,38
1549,"['the', 'Asia', '-', 'Pacific', 'region']","['亚', '太']",37,41,44,45
1550,['China'],"['中', '国']",21,21,22,23
1550,['Shanghai'],"['上', '海']",24,24,26,27
1550,['China'],['华'],36,36,44,44
1551,"['the', 'Shanghai', 'Foreign', 'Investment', 'Working', 'Committee']","['上', '海', '外', '国', '投', '资', '工', '作', '委', '员', '会']",3,8,2,12
