line,src_span_toks,tgt_span_toks,src_span_start,src_span_end,tgt_span_start,tgt_span_end
1408,"['500', 'million', 'to', '1', 'billion', 'yuan', 'RMB']","['产', '值', '上', '亿', '元']",41,47,25,29
1408,"['over', '100', 'million', 'yuan', 'RMB']","['已', '建', '立', '的', '乡', '镇', '企', '业', '集', '团', '中', '，', '产', '值', '上', '亿', '元']",28,32,13,29
1408,['191'],"['据', '统', '计', '，']",6,6,0,3
1410,"['Inner', '-', 'Mongolia']","['前', '沿', '的', '内', '蒙']",7,9,15,19
1410,"['the', 'Hulun', 'Buir', 'League']","['地', '处', '中', '国']",2,5,7,10
1410,['China'],"['一', '个', '时', '期', '，', '地', '处', '中', '国']",23,23,2,10
1411,['two'],['二'],16,16,25,25
1411,['9'],"['一', '、', '二', '类', '口', '岸', '九']",12,12,23,29
1411,"['1600', 'kilometer']","['一', '千', '六', '百', '多', '公', '里']",3,4,5,11
1412,['20'],"['二', '十']",11,11,13,14
1413,"['Hailar', 'City']","['在', '海', '拉', '尔', '市']",1,2,0,4
1414,"['one', 'month']","['一', '个', '月']",17,18,14,16
1414,"['within', 'seven', 'days']","['在', '七', '天']",20,22,21,23
1415,['thirteen'],['十'],4,4,8,8
1415,"['the', 'Hulun', 'Buir', 'League']","['呼', '伦', '贝', '尔', '盟']",8,11,3,7
1415,['China'],"['呼', '伦', '贝', '尔', '盟', '十', '三', '个', '旗', '市', '已', '全', '部', '进', '入', '全', '国']",33,33,3,19
1416,['10'],"['满', '洲', '里', '等', '城', '市', '先', '后', '建', '起', '星', '级', '宾', '馆', '饭', '店', '十']",13,13,4,20
1416,['Manchuria'],"['满', '洲', '里']",5,5,4,6
1416,['Hailar'],"['海', '拉', '尔']",3,3,0,2
1418,"['the', 'Hulun', 'Buir', 'League']","['呼', '盟']",8,11,15,16
1418,['100'],"['三', '资', '企', '业', '四', '十']",66,66,19,24
1418,['42'],['三'],15,15,62,62
1418,['30'],"['三', '资', '企', '业', '四', '十']",52,52,19,24
1418,"['40', 'million', 'US', 'dollars']","['三', '资', '企', '业', '四', '十', '二', '家', '，', '累', '计', '引', '进', '国', '外', '资', '金']",29,32,19,35
1418,"['60', 'million', 'yuan']","['二', '家', '，', '累', '计', '引', '进', '国', '外', '资', '金', '四', '千', '多', '万', '美']",40,42,25,40
1418,['China'],"['新', '建', '三', '资', '企', '业', '四', '十', '二', '家', '，', '累', '计', '引', '进', '国']",77,77,17,32
1418,['China'],"['新', '建', '三', '资', '企', '业', '四', '十', '二', '家', '，', '累', '计', '引', '进', '国']",74,74,17,32
1418,['China'],"['新', '建', '三', '资', '企', '业', '四', '十', '二', '家', '，', '累', '计', '引', '进', '国']",80,80,17,32
1418,['1994'],"['新', '建']",6,6,17,18
1418,['Beijing'],"['据', '不', '完', '全', '统', '计', '，', '一', '九', '九', '四', '年', '以', '来', '，', '呼', '盟']",82,82,0,16
1421,"['100', 'million', 'US', 'dollars']","['一', '亿', '美', '元']",20,23,31,34
1421,"['more', 'than', '60', 'million', 'US', 'dollars']","['一', '亿', '美', '元']",53,58,31,34
1421,"['Toshiba', '-LRB-', 'Dalian', '-RRB-', 'Company', ',', 'Ltd.']","['大', '连', '办', '公', '室', '设', '备', '有', '限', '公', '司', '、']",30,36,2,13
1421,"['Dalian', 'Canon', 'Office', 'Equipment', 'Company', ',', 'Ltd.']","['大', '连', '有', '限', '公', '司', '出', '口', '额', '均', '超', '过', '一', '亿', '美', '元', '，']",5,11,19,35
1421,"['Dalian', 'Sida', 'Precision', 'Company', ',', 'Ltd.']","['大', '连', '有', '限', '公', '司', '出', '口', '额', '均', '超', '过', '一', '亿', '美', '元', '，']",38,43,19,35
1421,"['Dalian', 'Wanbaozhi', 'Motor', 'Company', ',', 'Ltd.']","['大', '连', '有', '限', '公', '司', '出', '口', '额', '均', '超', '过', '一', '亿', '美', '元', '，']",13,18,19,35
1421,"['Ohmro', '-LRB-', 'Dalian', '-RRB-', 'Company', ',', 'Ltd.']","['大', '连', '有', '限', '公', '司', '出', '口', '额', '均', '超', '过', '一', '亿', '美', '元', '，']",45,51,19,35
1422,"['more', 'than', '40', '%']","['大', '幅', '增', '长', '，', '占', '出', '口', '总', '额', '的', '四', '成']",13,16,7,19
1424,['14th'],['第'],7,7,16,16
1424,['China'],"['这', '是', '通', '用', '公', '司', '在', '华']",15,15,3,10
1424,"['General', 'Electric']","['据', '悉', '，', '这', '是', '通', '用', '公', '司']",20,21,0,8
1425,"['150', 'million', 'US', 'dollars']","['一', '亿', '五', '千', '万', '美', '元']",14,17,13,19
1425,['China'],"['前', '，', '通', '用', '在', '华']",11,11,1,6
1425,['GE'],"['前', '，']",9,9,1,2
1426,"['Chengdu', 'General', 'Medical', 'Equipment', '-LRB-', 'Southwest', '-RRB-', 'Co.', ',', 'Ltd.']","['这', '家', '名', '叫', '成', '都', '通', '用', '医', '疗', '设', '备', '（', '西', '南', '）']",5,14,0,15
1427,"['1', 'billion', 'US', 'dollars']","['十', '亿', '多', '美', '元']",13,16,27,31
1427,['China'],"['中', '国']",18,18,23,24
1427,['GE'],"['通', '用', '还', '通', '过', '飞', '机']",8,8,9,15
1428,"['the', 'next', 'two', 'years']","['在', '今', '后', '两', '年']",28,31,30,34
1428,"['more', 'than', '40', 'million', 'US', 'dollars']","['四', '千', '多', '万', '美', '元']",7,12,17,22
1428,['Chinese'],"['今', '后', '两', '年', '增', '加', '对', '中', '国']",25,25,31,39
1428,['China'],"['在', '中', '国']",16,16,11,13
1428,['1994'],"['一', '九', '九', '四', '年']",3,3,3,7
1428,['GE'],['通'],5,5,9,9
1430,['five'],"['泰', '康', '人', '寿', '保', '险', '股', '份', '有', '限', '公', '司', '等', '五']",7,7,10,23
1430,"['the', 'Bank', 'of', 'China']",['泰'],2,5,10,10
1430,"['the', 'Taikang', 'Life', 'Insurance', 'Stock', 'Company', 'Ltd.']","['五', '家', '保', '险', '公', '司', '正', '在', '紧', '张', '筹', '建', '中', '。']",12,18,23,36
1431,['three'],['三'],14,14,14,14
1431,['two'],"['三', '家', '是', '全', '国', '性', '的', '，', '两']",18,18,14,22
1431,['five'],"['新', '建', '的', '五']",6,6,4,7
1432,"['more', 'than', 'one', 'hundred']","['一', '百']",9,12,30,31
1432,['China'],"['在', '中', '国']",7,7,19,21
1432,['China'],"['在', '中', '国']",22,22,19,21
1432,['26'],"['在', '中', '国', '设', '立', '办', '事', '机', '构', '的']",2,2,19,28
1433,['five'],['五'],1,1,7,7
1435,"['this', 'year']","['今', '年']",15,16,0,1
1435,['three'],['三'],1,1,9,9
1436,"['Hong', 'Kong']","['今', '年', '七', '月', '在', '全', '国']",30,31,5,11
1436,['July'],"['今', '年', '七', '月']",20,20,5,8
1436,['Macao'],"['今', '年', '七', '月', '在', '全', '国']",33,33,5,11
1437,"['more', 'than', '7,000']","['在', '广', '东', '设', '立', '七', '千']",10,12,8,14
1437,"['recent', 'years']","['几', '年']",1,2,1,2
1437,['Taiwan'],"['在', '广', '东']",6,6,8,10
1437,['Guangdong'],"['在', '广', '东']",16,16,8,10
1438,['Guangdong'],"['广', '东']",16,16,5,6
1438,['Guangdong'],"['广', '东']",32,32,5,6
1438,['Taiwan'],"['粤', '港', '澳', '台']",39,39,27,30
1438,"['Hong', 'Kong']","['粤', '港', '澳', '台']",34,35,27,30
1438,['Macao'],"['在', '广', '东']",37,37,4,6
1439,"['the', 'Committee', 'of', 'Foreign', 'Economic', 'Relations', 'and', 'Trade', 'of', 'Guangdong']","['堵', '塞', '管', '理', '漏', '洞']",6,15,39,44
1440,"['one', 'hundred', 'yuan']","['一', '百', '元']",50,52,57,59
1441,"['Dongguan', 'City']","['在', '加', '工', '贸', '易', '台', '帐', '制', '度', '试', '点', '城', '市', '东', '莞', '市']",5,6,3,18
1441,"['December', '27th', 'of', 'last', 'year', 'to', 'March', '15th', 'of', 'this', 'year']","['二', '十', '七', '日', '到', '今', '年']",30,40,25,31
1441,"['Dongguan', 'Area', 'Customs']","['在', '加', '工', '贸', '易', '台', '帐', '制', '度', '试', '点', '城', '市', '东', '莞', '市', '，']",16,18,3,19
1441,"['more', 'than', '8,400']","['八', '千', '四', '百']",22,24,52,55
1443,['China'],"['在', '吸', '收', '外', '商', '投', '资', '方', '面', '，', '中', '国']",8,8,0,11
1445,['222'],"['二', '百', '二', '十', '二', '个']",35,35,35,40
1445,['1194'],"['全', '国', '已', '有', '一', '千', '一', '百', '九', '十', '四', '个']",6,6,3,14
1448,"['the', 'Russian', 'Federation']","['经', '济', '城', '市', '天', '津', '与', '俄', '罗', '斯', '联', '邦']",17,19,6,17
1448,['China'],"['北', '方', '重', '要', '经', '济', '城', '市', '天', '津', '与', '俄', '罗', '斯', '联', '邦']",14,14,2,17
1448,['Tianjin'],"['经', '济', '城']",6,6,6,8
1450,['Russia'],"['天', '津', '与', '俄']",7,7,4,7
1450,['Tianjin'],"['天', '津']",5,5,4,5
1451,"['the', 'past', 'two', 'years']","['近', '两', '年']",1,4,0,2
1451,"['the', 'Russian', 'Federation']","['俄', '罗', '斯', '联', '邦', '国']",15,17,5,10
1452,['Russia'],"['天', '津', '与', '俄']",12,12,10,13
1452,['Tianjin'],"['天', '津']",10,10,10,11
1452,"['Tianjin', 'Foreign', 'Economic', 'and', 'Trade', 'Committee']","['天', '津', '外', '经', '贸', '委', '官', '员']",2,7,0,7
1453,"['the', 'end', 'of', 'last', 'year']","['从', '去', '年']",1,5,12,14
1453,['Russia'],"['小', '组', '、', '展', '销', '团', '等', '进', '入', '俄']",29,29,25,34
1454,"['the', 'Russian', 'Commonwealth']","['天', '津', '与', '俄', '罗', '斯', '联', '邦']",39,41,25,32
1454,['Russian'],"['随', '着', '中', '俄']",19,19,9,12
1454,['Tianjin'],"['推', '进', '，', '天', '津']",37,37,22,26
1454,['Chinese'],"['随', '着', '中', '俄', '两', '国', '政', '府', '经', '贸', '关', '系']",17,17,9,20
1456,['Australia'],"['他', '特', '别', '提', '到', '了', '澳']",4,4,0,6
1456,['India'],"['他', '特', '别', '提', '到', '了', '澳', '大', '利', '亚', '拟', '加', '强', '与', '中', '国']",23,23,0,15
1456,['Korea'],"['大', '利', '亚', '拟', '加', '强', '与', '中', '国', '、', '印', '尼', '、', '日', '本', '、', '韩']",21,21,7,23
1456,['Indonesia'],"['本', '、', '韩', '国']",17,17,21,24
1456,['China'],"['他', '特', '别', '提', '到', '了', '澳', '大', '利', '亚', '拟', '加', '强', '与', '中', '国']",15,15,0,15
1456,['Japan'],"['本', '、', '韩']",19,19,21,23
1456,['Asian'],"['本', '、', '韩', '国', '和', '印', '度', '等', '亚']",12,12,21,29
1457,"['the', 'Liberal', 'Party']","['自', '由', '党']",9,11,7,9
1457,"['the', 'National', 'Party']","['自', '由', '党']",13,15,7,9
1457,['China'],"['新', '当', '选', '的', '自', '由', '党', '和', '国', '家', '党', '联', '盟', '政', '府']",27,27,3,17
1458,['Australia'],['澳'],25,25,22,22
1458,['Australia'],['澳'],12,12,22,22
1458,['China'],"['澳', '华', '商', '界', '与', '中', '国']",27,27,22,28
1458,['China'],"['澳', '华', '商', '界', '与', '中', '国']",14,14,22,28
1458,['Australian'],['澳'],1,1,0,0
1460,"['300,000', 'ton']","['以', '茂', '名', '三', '十', '万', '吨']",3,4,0,6
1460,"['the', 'Shuidong', 'Development', 'Zone']","['乙', '烯', '工', '程', '为', '依', '托', '的', '水', '东', '开', '发', '区']",9,12,7,19
1460,['China'],"['大', '招', '商', '引', '资', '的', '力', '度', '，', '正', '在', '成', '为', '华']",29,29,24,37
1460,['Maoming'],"['三', '十', '万', '吨', '乙', '烯', '工', '程', '为', '依', '托', '的', '水', '东']",5,5,3,16
1461,"['15', 'billion', 'yuan']","['一', '百', '五', '十', '亿', '元']",41,43,52,57
1461,"['the', 'Shuidong', 'Development', 'Zone']","['在', '内', '，', '目', '前', '水', '东', '开', '发', '区']",7,10,13,22
1461,"['more', 'than', '3', 'billion', 'yuan']","['一', '百', '五', '十', '亿', '元']",50,54,52,57
1461,['twenty'],"['二', '十']",28,28,7,8
1461,"['more', 'than', '750']","['一', '百', '六', '十', '多', '个']",20,22,82,87
1461,"['more', 'than', '160']",['三'],65,67,67,67
1462,"['the', 'Shuidong', 'Development', 'Zone']","['天', '然', '深', '水', '良', '港', '，', '是', '水', '东', '开', '发', '区']",19,22,9,21
1463,"['20,000', 'ton']","['两', '个', '三', '千', '吨']",16,17,11,15
1463,"['30,000', 'ton']","['泊', '位', '基', '础', '上', '，', '扩', '建', '了', '数', '个', '一', '万', '吨']",20,21,17,30
1463,"['50,000', 'ton']","['泊', '位', '基', '础', '上', '，', '扩', '建', '了', '数', '个', '一', '万', '吨']",24,25,17,30
1463,"['3000', 'ton']","['三', '千', '吨']",34,35,13,15
1463,"['10,000', 'ton']","['三', '千', '吨']",12,13,13,15
1463,['two'],['两'],33,33,11,11
1463,"['recent', 'years']","['几', '年']",1,2,0,1
1464,"['15', 'million', 'tons']","['一', '千', '五', '百', '万', '吨']",9,11,9,14
1464,"['the', 'State', 'Council']","['被', '国', '务', '院']",19,21,16,19
1465,"['the', 'Shuidong', 'Development', 'Zone']","['水', '东', '开', '发', '区']",3,6,3,7
1465,"['several', 'hundred', 'million', 'yuan']","['数', '亿', '元']",9,12,12,14
1466,"['884', 'million', 'yuan']","['八', '点', '八', '四', '亿', '元']",26,28,33,38
1466,"['the', 'Shuidong', 'Development', 'Zone']","['水', '东', '开', '发', '区']",7,10,5,9
1466,"['more', 'than', '2,400']","['二', '千', '四', '百']",17,19,20,23
1467,"['the', 'Shuidong', 'Development', 'Zone']","['水', '东', '开', '发', '区']",8,11,8,12
1469,"['1500', 'US', 'dollars']","['一', '千', '五', '百', '美', '元']",7,9,14,19
1469,['1992'],"['二', '年']",2,2,5,6
1470,"['5000', 'US', 'dollars']","['０', '年', '实', '现', '人', '均', '国', '内', '生', '产', '总', '值', '五', '千', '美', '元']",23,25,18,33
1470,"['the', 'next', 'three', 'years']","['在', '二', '０', '０', '０', '年']",30,33,14,19
1470,"['the', 'Shanghai', 'Municipal', 'Planning', 'Commission']","['上', '海', '市', '计', '委']",8,12,1,5
1470,"['10', '%', 'to', '11', '%']","['五', '千', '美', '元', '的', '目', '标', '，', '今', '后', '三', '年']",45,49,30,41
1470,['2000'],['０'],27,27,18,18
1470,['Shanghai'],"['今', '后', '三', '年', '上', '海']",41,41,38,43
1471,['third'],['三'],55,55,68,68
1471,"['11', '%', 'to', '12', '%']","['二', '０', '０', '０', '年']",44,48,100,104
1471,"['43', '%']","['二', '０', '０', '０', '年']",63,64,100,104
1471,"['48', '%']","['０', '年']",68,69,103,104
1471,['1996'],['０'],66,66,103,103
1471,['2000'],"['０', '年']",71,71,103,104
1473,"['Hong', 'Kong']","['香', '港']",10,11,13,14
1473,"['Jianhua', 'Dong']","['董', '建', '华']",6,7,0,2
1473,"['four', 'years', 'running']","['经', '济', '体', '系']",22,24,28,31
1475,"['Sichuan', 'Province']","['四', '川', '省']",6,7,3,5
1476,['Sichuan'],"['四', '川']",4,4,3,4
1478,"['the', 'Foreign', 'Friendship', 'Association', 'Exchange', 'Conference']","['中', '国', '部', '分', '省', '、', '市', '对', '外', '友', '好', '协', '会', '交', '流', '会']",4,9,11,26
1478,"['about', '200']","['二', '百', '个', '城', '市', '同', '世', '界', '八', '十']",28,29,36,45
1478,['80'],"['二', '百', '个', '城', '市', '同', '世', '界', '八', '十']",49,49,36,45
1478,"['more', 'than', '500']","['二', '百']",43,45,36,37
1478,"['more', 'than', '800']","['二', '百']",34,36,36,37
1478,['Chinese'],"['在', '湖', '南', '举', '行', '的', '中', '国']",12,12,5,12
1478,['China'],"['中', '国']",25,25,31,32
1478,['Hunan'],"['在', '湖', '南']",21,21,5,7
1480,['first'],['第'],20,20,20,20
1480,['1973'],"['三', '年']",6,6,6,7
1480,"['the', 'City', 'of', 'Tianjin']","['一', '九', '七', '三', '年', '中', '国', '天', '津']",8,11,3,11
1480,['Kobe'],"['一', '九', '七', '三', '年', '中', '国', '天', '津', '市', '与', '日', '本', '神', '户', '结']",15,15,3,18
1480,['China'],"['一', '九', '七', '三', '年', '中', '国']",13,13,3,9
1480,['Japan'],"['三', '年', '中', '国']",17,17,6,9
1481,['China'],"['在', '与', '中', '国']",10,10,0,3
1481,['Japan'],"['在', '与', '中', '国', '缔', '结', '友', '好', '城', '市']",12,12,0,9
1482,['China'],"['据', '悉', '，', '友', '好', '城', '市', '的', '缔', '结', '促', '进', '了', '中', '国']",22,22,0,14
1483,"['the', 'past', '5', 'years']","['近', '五', '年']",6,9,7,9
1483,"['10', 'billion', 'US', 'dollars']","['一', '百', '亿', '美', '元']",66,69,72,76
1483,"['more', 'than', '6', 'billion', 'US', 'dollars']","['美', '元']",41,46,46,47
1483,"['more', 'than', '600']","['，', '近', '五', '年', '，']",19,21,6,10
1483,"['more', 'than', '1,200']","['各', '种', '贸', '易', '展', '销', '活', '动', '六', '百']",50,52,26,35
1485,"['100', 'million', 'US', 'dollars']","['一', '亿', '美', '元']",24,27,27,30
1485,['300'],"['三', '百']",16,16,17,18
1485,['Tianjin'],"['在', '海', '外', '投', '资', '的', '各', '类', '企', '业', '已', '逾', '三', '百', '家', '，']",6,6,5,20
1486,"['the', 'Committee', 'of', 'Foreign', 'Economy', 'and', 'Trade', 'of', 'Tianjin']","['天', '津']",4,12,1,2
1486,"['more', 'than', '300']",['三'],15,17,12,12
1486,"['more', 'than', 'sixty']","['在', '六', '十']",53,55,52,54
1487,['Tianjin'],"['是', '天', '津', '市']",11,11,3,6
1488,['Korea'],"['小', '吃', '狗', '不', '理', '包', '子', '店', '则', '在', '日', '本', '、', '韩']",22,22,3,16
1488,['US'],"['本', '、', '韩', '国', '、', '美']",24,24,14,19
1488,['Japan'],"['小', '吃', '狗', '不', '理', '包', '子', '店', '则', '在', '日', '本', '、', '韩', '国', '、', '美']",20,20,3,19
1488,['Tianjin'],"['小', '吃', '狗', '不', '理', '包', '子', '店', '则', '在', '日', '本', '、', '韩', '国', '、', '美']",2,2,3,19
1488,"['Goubuli', 'Steamed', 'Bun']","['小', '吃', '狗', '不', '理', '包']",6,8,3,8
1489,"['next', 'year']","['天', '津', '市', '外', '经', '贸', '委', '明', '年']",4,5,3,11
1489,"['the', 'Committee', 'of', 'Foreign', 'Economy', 'and', 'Trade', 'of', 'Tianjin']","['天', '津']",6,14,3,4
1492,['three'],['三'],16,16,12,12
1492,['Russia'],"['在', '将', '中', '国', '、', '俄']",21,21,1,6
1492,"['the', 'Tumen', 'Delta']","['确', '定', '支', '持', '并', '向', '全', '球']",10,12,74,81
1492,['1991'],"['在', '将', '中', '国', '、', '俄', '罗', '斯', '、', '朝', '鲜']",58,58,1,11
1492,"['North', 'Korea']","['一', '年', '确', '定', '支', '持', '并', '向', '全', '球']",23,24,72,81
1492,"['Tumen', 'River']","['三', '角', '洲', '建', '成', '世', '界', '性', '物', '流']",1,2,20,29
1492,"['the', 'United', 'Nations', 'Development', 'and', 'Planning']","['俄', '罗', '斯', '、', '朝', '鲜']",60,65,6,11
1492,['China'],"['在', '将', '中', '国']",19,19,1,4
1492,['Chinese'],"['三', '国']",48,48,12,13
1492,"['Shishen', 'Ding']","['由', '丁', '士', '晟']",52,53,47,50
1493,['three'],['三'],20,20,29,29
1493,['Russia'],"['由', '论', '证', '阶', '段', '转', '入', '实', '施', '阶', '段', '以', '来', '，', '中', '、', '俄']",25,25,10,26
