line,src_span_toks,tgt_span_toks,src_span_start,src_span_end,tgt_span_start,tgt_span_end
1919,['Ghali'],"['长', '加', '利']",10,10,10,12
1919,"['the', '30th']",['日'],13,14,15,15
1921,['Spain'],['西'],14,14,14,14
1921,"['UN', 'Security', 'Council']","['国', '安', '理', '会']",18,20,27,30
1921,"['September', '1st']","['９', '月', '１', '日']",24,25,18,21
1922,['Spain'],['牙'],4,4,7,7
1922,"['the', 'next', 'few', 'days']","['近', '几', '天']",27,30,22,24
1922,['UN'],['联'],35,35,49,49
1922,['UN'],['联'],12,12,12,12
1922,['Rwanda'],['达'],25,25,43,43
1922,['20'],['名'],22,22,36,36
1925,['Germany'],['德'],13,13,16,16
1925,['Russia'],['俄'],15,15,19,19
1925,['German'],['德'],4,4,0,0
1925,['Fughr'],"['福', '格', '尔']",6,6,7,9
1925,"['the', '31st']","['尔', '３', '１', '日']",9,10,9,12
1926,['two'],['两'],27,27,10,10
1926,['Russia'],['俄'],35,35,31,31
1926,['NATO'],['约'],37,37,36,36
1928,['Japanese'],['日'],3,3,12,12
1928,"['Universe', 'Development', 'Undertaking', 'Group']","['宇', '宙', '开', '发', '事']",4,7,14,18
1928,"['August', '30th', 'and', '31st']","['月', '３', '０', '日']",23,26,23,26
1929,"['41.5', 'billion', 'yen']","['５', '亿', '日', '元']",5,7,17,20
1931,"['the', 'State', 'Council']","['国', '务', '院']",22,24,16,18
1931,"['the', 'Central', 'Commitee']","['央', '直', '属', '机', '关']",2,4,1,5
1931,"['the', 'Central', 'Committee']",['院'],15,17,18,18
1931,['CCP'],"['中', '共', '中', '央']",20,20,11,14
1933,['France'],['国'],4,4,6,6
1933,['Haitian'],"['海', '地']",26,26,31,32
1933,['Haiti'],['海'],12,12,12,12
1936,"['the', 'National', 'Development', 'Bank']","['国', '家', '开', '发', '银']",8,11,4,8
1938,"['the', 'National', 'Development', 'Bank']","['国', '家', '开', '发', '银']",10,13,4,8
1940,"['the', 'National', 'Development', 'Bank']","['国', '家', '开', '发', '银']",4,7,6,10
1940,"['the', 'Construction', 'Bank']","['建', '设', '银', '行']",9,11,14,17
1942,"['the', 'Flood', 'Prevention', 'and', 'Drought', 'Prevention', 'Headquarters']",['部'],4,10,11,11
1942,"['Typhoon', 'No.', '17']","['风', '袭', '击']",29,31,31,33
1942,['Wenzhou'],"['温', '州']",12,12,2,3
1943,"['730,000', 'cubic', 'meters']","['万', '立', '方', '米']",20,22,44,47
1943,"['August', '30th']","['八', '月', '三', '十', '日']",2,3,2,6
1943,"['936,500']",['万'],14,14,32,32
1943,"['158,300']","['五', '点', '八', '三', '万']",9,9,15,19
1944,"['Typhoon', 'No.', '17']",['风'],4,6,4,4
1944,"['357.7', 'kilometers']","['七', '公', '里']",21,22,41,43
1944,['Wenzhou'],"['温', '州']",14,14,12,13
1944,"['862', 'kilometers']","['二', '公', '里']",8,9,23,25
1945,"['August', '3rd', 'and', 'August', '15th', 'of', 'the', 'lunar', 'calendar']",['历'],5,13,2,2
1946,['Wenzhou'],"['温', '州']",3,3,0,1
1947,['Zhejiang'],['浙'],42,42,36,36
1947,['991'],['达'],15,15,13,13
1948,['Wenzhou'],"['温', '州']",5,5,3,4
1950,['China'],['中'],33,33,14,14
1950,"['Hao', 'Ding']","['丁', '豪']",4,5,10,11
1950,"['this', 'year']","['今', '年']",12,13,4,5
1950,"['19', 'years', 'old']","['十', '九', '岁']",9,11,6,8
1951,"['that', 'year']","['这', '一', '年']",20,21,24,26
1951,"['three', 'years', 'old']","['三', '岁']",3,5,0,1
1953,"['the', 'Longchang', 'Grain', 'and', 'Oil', 'Trade', 'Company']",['司'],11,17,19,19
1953,"['20,000', 'yuan']","['二', '万', '元']",21,22,22,24
1953,"['the', 'Artificial', 'Limbs', 'Factory']","['，', '假', '肢', '厂']",36,39,32,35
1953,['Hangzhou'],"['杭', '州']",19,19,10,11
1953,"['Hao', 'Ding']","['丁', '豪']",3,4,2,3
1958,"['more', 'than', '30,000']","['三', '万']",4,6,6,7
1959,['Guangdong'],['广'],16,16,16,16
1959,"['more', 'than', '2,000']","['两', '千', '多', '个']",35,37,36,39
1960,"['Guangdong', 'Province']","['广', '东', '省']",11,12,12,14
1962,['First'],['第'],15,15,13,13
1962,"['Global', 'Chinese', 'Physics', 'Convention']","['人', '物', '理', '学', '大']",18,21,19,23
1963,"['Shantou', 'University']","['汕', '头', '大']",19,20,25,27
1963,"['the', 'Hong', 'Kong', 'Physics', 'Institute']",['会'],36,40,51,51
1963,"['the', 'National', 'Natural', 'Science', 'Foundation', 'of', 'China']","['、', '中']",42,48,52,53
1963,"['the', 'Physics', 'Institute', 'of', 'China']","['、', '中']",22,26,29,30
1963,"['the', 'Overseas', 'Chinese', 'Physics', 'Institute']","['、', '汕', '头', '大', '学']",13,17,24,28
1963,"['the', 'Chinese', 'Academy', 'of', 'Science']","['中', '国', '科', '学']",50,54,67,70
1963,"['the', 'Physics', 'Institute', 'of', 'Taipei', ',', 'China']","['、', '中']",28,34,36,37
1965,['17'],['七'],16,16,51,51
1965,"['Xide', 'Xie']","['谢', '希', '德']",34,35,30,32
1965,"['Jici', 'Yan']","['杨', '振', '宁']",37,38,38,40
1965,"['Zhenning', 'Yang']",['杨'],40,41,38,38
1965,"['Jianxiong', 'Wu']","['杨', '振', '宁']",28,29,38,40
1965,"['Zhaozhong', 'Ding']","['谢', '希', '德']",25,26,30,32
1965,"['Daqiu', 'Wu']",['吴'],31,32,26,26
1965,"['Guangya', 'Zhu']","['李', '远', '哲']",46,47,14,16
1965,"['Yuanzhe', 'Li']",['李'],22,23,14,14
1965,"['Zhengdao', 'Li']","['杨', '振', '宁']",19,20,38,40
1965,"['Guangzhao', 'Zhou']","['杨', '振', '宁', '、', '周']",43,44,38,42
1968,['two'],['二'],28,28,26,26
1971,"['the', 'United', 'Nations', 'Security', 'Council']","['国', '安', '理', '会']",8,12,10,13
1971,['NATO'],['约'],25,25,33,33
1971,['Serbs'],"['塞', '族']",31,31,37,38
1971,"['Bosnia', '-', 'Herzegovina']",['波'],33,35,35,35
1971,['Gorazde'],"['戈', '拉']",23,23,19,20
1972,"['United', 'Nations']","['联', '合', '国']",13,14,10,12
1972,['Serb'],"['塞', '族']",1,1,2,3
1972,"['Bosnia', '-', 'Herzegovina']","['波', '黑']",19,21,14,15
1972,"['Bosnia', '-', 'Herzegovina']","['波', '黑']",4,6,0,1
1973,['Milosevic'],"['米', '洛', '舍', '维', '奇']",1,1,9,13
1973,"['the', 'Serbian', 'Republic']","['亚', '共']",3,5,3,4
1974,"['Bosnia', '-', 'Herzegovina']","['波', '黑']",45,47,42,43
1974,"['Bosnia', '-', 'Herzegovina']","['波', '黑']",23,25,12,13
1977,"['the', 'District', 'Parliament']","['、', '区', '议', '会']",25,27,24,27
1977,"['the', 'Municipal', 'Bureau']","['、', '市', '政', '局']",15,17,14,17
1977,"['the', 'HK', '-', 'UK', 'Legislative', 'Bureau']","['、', '市', '政', '局']",8,13,14,17
1977,"['the', 'Regional', 'Municipal', 'Bureau']","['区', '域', '市', '政', '局']",19,22,19,23
1977,"['June', '30th', ',', '1997']","['月', '三', '十', '日']",31,34,35,38
1979,['Russia'],['俄'],7,7,9,9
1979,['France'],['法'],12,12,17,17
1979,['Ukraine'],['乌'],10,10,13,13
1979,"['Zemin', 'Jiang']",['江'],1,2,0,0
1980,['Russia'],['俄'],9,9,18,18
1980,['France'],['法'],11,11,22,22
1980,"['Sino', '-', 'French']","['中', '法']",32,34,34,35
1980,"['Sino', '-', 'Russian']","['中', '俄']",28,30,31,32
1980,"['the', 'Fangfei', 'Garden']","['馆', '芳', '菲', '苑']",13,15,9,12
1980,"['the', 'Diaoyutai', 'State', 'Guest', 'House']",['馆'],17,21,9,9
1981,['two'],['两'],64,64,91,91
1981,['Russia'],['俄'],22,22,21,21
1981,['Chinese'],['中'],13,13,11,11
1981,['Russia'],['俄'],58,58,69,69
1981,['China'],['中'],56,56,68,68
1981,['Russia'],['俄'],33,33,37,37
1981,['China'],['中'],31,31,36,36
1981,"['recent', 'years']","['近', '几', '年']",60,61,62,64
1981,"['Zemin', 'Jiang']",['江'],42,43,56,56
1984,['Russia'],['俄'],13,13,5,5
1984,['China'],['俄'],11,11,5,5
1986,['France'],['法'],24,24,25,25
1986,['China'],['国'],4,4,26,26
1986,['Barisque'],"['巴', '拉', '迪', '尔']",2,2,0,3
1986,['April'],['月'],6,6,7,7
1986,['Mitterrand'],['朗'],15,15,18,18
1987,['two'],['两'],4,4,0,0
1989,['France'],['法'],14,14,4,4
1989,['Taiwan'],['湾'],16,16,8,8
1991,['China'],['中'],5,5,9,9
1991,"['about', '300,000']","['约', '三', '十', '万']",32,33,43,46
1991,"['8', 'billion', 'yuan']","['八', '十', '亿', '元']",54,56,73,76
1991,"['50', 'million']","['五', '千', '多', '万']",42,43,56,59
1991,"['over', '3,000']","['三', '千', '余']",8,9,22,24
1991,"['more', 'than', '600']","['约', '三', '十', '万']",24,26,43,46
1992,"['the', 'first', 'half', 'of', 'this', 'year']","['上', '半', '年']",1,6,2,4
1992,['47'],['七'],20,20,24,24
1992,['56'],['五'],12,12,8,8
1992,"['84', '%']","['八', '十', '四']",27,28,39,41
1994,['Taiwanese'],"['台', '湾']",52,52,52,53
1994,"['the', 'Straits', 'Association']","['海', '协']",13,15,18,19
1994,"['Straits', 'Association']","['海', '协']",8,9,10,11
1994,"['recent', 'years']","['近', '年']",55,56,37,38
1994,"['April', '12th']","['月', '十', '二', '日']",5,6,5,8
1994,['Straits'],['岸'],42,42,40,40
1996,['Taiwanese'],"['台', '湾']",44,44,48,49
1996,['two'],['两'],75,75,78,78
1996,"['the', 'Straits', 'Association']","['海', '协']",2,4,1,2
1996,"['the', 'Straits', 'Foundation']","['海', '基', '会']",15,17,11,13
1997,"['the', 'Straits', 'Association']","['海', '协']",45,47,49,50
1997,['Straits'],['岸'],19,19,12,12
1998,['two'],['两'],11,11,2,2
1999,"['the', 'Straits', 'Foundation']","['海', '基']",1,3,1,2
2000,['three'],['三'],8,8,10,10
2002,['China'],['中'],20,20,17,17
2002,"['ten', 'years', 'ago']","['十', '年', '来']",7,9,9,11
2004,['China'],['中'],41,41,58,58
2005,['China'],['中'],31,31,48,48
2006,"['the', 'Infrared', 'Physics', 'Laboratory']",['室'],1,4,7,7
2008,"['Bavaria', ',', 'Germany']",['德'],12,14,5,5
2008,['1862'],['年'],1,1,4,4
2009,['8'],['８'],11,11,19,19
2009,"['the', 'past', '100', 'years']","['一', '百', '多', '年']",1,4,0,3
2009,"['the', 'same', 'period']","['这', '一', '地', '区']",15,17,27,30
2012,['US'],['美'],7,7,15,15
2012,"['Yale', 'University']","['耶', '鲁', '大']",3,4,17,19
2012,"['the', 'Ancient', 'Birds', 'Institute']","['国', '科', '学', '院']",36,39,32,35
2012,"['the', 'Chinese', 'Academy', 'of', 'Sciences']","['国', '科']",41,45,32,33
2012,"['a', 'few', 'days', 'ago']","['日', '前']",25,28,27,28
2012,['Austern'],"['奥', '斯', '特', '姆']",1,1,21,24
2013,['China'],['中'],4,4,4,4
2013,"['Inner', 'Mongolia']","['内', '蒙']",28,29,18,19
2013,"['the', 'early', 'Cretaceous', 'age']","['在', '早', '白', '垩', '世']",40,43,47,51
2013,['Gansu'],"['甘', '肃', '、', '河', '北']",24,24,12,16
2013,['Hebei'],"['河', '北']",26,26,15,16
2013,"['recent', 'years']","['近', '几', '年']",7,8,6,8
2013,['Liaoning'],"['辽', '宁']",31,31,22,23
2013,"['the', 'early', 'Mesozoic', 'period']",['代'],16,19,34,34
2015,['Chinese'],['中'],26,26,35,35
2015,['China'],['中'],40,40,45,45
2015,['China'],['中'],23,23,9,9
2018,['two'],['两'],5,5,7,7
2018,['China'],['中'],10,10,6,6
2018,['Canada'],['国'],8,8,8,8
2019,"['recent', 'years']","['近', '年']",7,8,6,7
2019,['China'],['国'],20,20,26,26
2019,['Canada'],['国'],22,22,26,26
2022,['McLauren'],"['麦', '克', '拉', '伦']",4,4,6,9
2022,"['Jiahua', 'Zou']","['邹', '家', '华']",6,7,16,18
2024,"['the', 'United', 'Nations']","['联', '合', '国']",2,4,3,5
2025,"['Qichen', 'Qian']","['钱', '其', '琛']",26,27,33,35
2025,['35'],['五'],7,7,22,22
2025,"['the', 'State', 'Council']","['国', '务', '院']",13,15,4,6
2026,"['the', 'United', 'Nations']","['联', '合', '国']",12,14,8,10
2027,"['the', 'United', 'Nations']","['联', '合', '国']",3,5,3,5
2029,"['the', 'United', 'Nations']","['，', '联', '合', '国']",6,8,10,13
2030,"['the', 'United', 'Nations']","['联', '合', '国']",3,5,5,7
2031,"['United', 'Nations']","['联', '合', '国']",6,7,5,7
2031,['China'],['中'],10,10,12,12
2031,"['United', 'Nations']","['联', '合', '国']",38,39,47,49
2031,"['the', 'United', 'Nations', 'Charter']","['联', '合', '国', '宪', '章']",23,26,21,25
2031,['Charter'],['宪'],47,47,52,52
2032,['China'],['中'],32,32,22,22
2032,"['Foreign', 'Economy', 'and', 'Trade', 'Ministry']","['外', '经', '贸', '部']",16,20,9,12
2032,"['the', 'United', 'Nations']","['联', '合', '国']",34,36,25,27
2032,"['Yi', 'Wu']",['吴'],4,5,15,15
2032,"['the', 'National', 'Committee']","['国', '家', '委']",10,12,0,2
2034,['two'],['两'],5,5,3,3
2035,['Chinese'],['中'],2,2,3,3
2036,['Arabs'],"['伯', '人']",20,20,27,28
2036,['China'],['国'],3,3,5,5
2036,"['Middle', 'Eastern']","['中', '东']",12,13,8,9
2036,['Israelis'],"['阿', '拉', '伯', '人']",18,18,25,28
2038,"['the', 'Latin', 'American', 'Unification', 'Association']","['一', '体', '化', '协']",18,22,23,26
2038,['Bilyasainyaur'],['尔'],4,4,19,19
2038,"['the', 'Representation', 'Committee']","['代', '表', '委']",8,10,6,8
2039,['China'],['中'],4,4,0,0
2039,"['the', 'Latin', 'American', 'Unification', 'Association']",['会'],10,14,15,15
2041,['first'],['首'],3,3,8,8
2042,['China'],['中'],48,48,54,54
2042,"['the', 'Zijin', 'Mountain', 'Astronomical', 'Observatory']","['京', '紫', '金', '山', '天']",30,34,1,5
2042,['Nanjing'],['京'],36,36,1,1
2043,"['five', 'and', 'a', 'half', 'days']","['五', '天']",10,14,12,13
2043,['21'],['颗'],4,4,3,3
2044,"['60', 'km', '/', 's']","['十', '公', '里']",29,32,40,42
2044,['Jupiter'],['星'],23,23,28,28
2044,"['the', 'Zijin', 'Mountain', 'Astronomical', 'Observatory']","['山', '天', '文', '台']",5,9,3,6
2044,['21'],['二'],20,20,20,20
2045,['Laos'],['挝'],25,25,20,20
2045,['China'],['中'],23,23,16,16
2045,['Yunnan'],['南'],36,36,45,45
2045,"['the', 'Civil', 'Administration', 'Office']",['厅'],7,10,10,10
2045,['Laotian'],"['老', '挝']",31,31,37,38
2045,['Laotian'],"['老', '挝']",63,63,77,78
2045,"['Yunnan', 'Province']","['云', '南', '省']",12,13,5,7
2045,['China'],['华'],66,66,76,76
2045,['2917'],['七'],44,44,61,61
2045,['UNHCR'],"['联', '合', '国']",28,28,22,24
2045,['China'],['中'],34,34,16,16
2045,['12'],['十'],47,47,51,51
2045,"['over', '73', '%']","['百', '分']",57,59,82,83
2046,['Yunnan'],['南'],13,13,21,21
2046,['Laotian'],"['老', '挝']",27,27,41,42
2046,"['since', '1978']","['自', '一']",10,11,11,12
2046,"['the', 'State', 'Council']","['的', '统', '一', '部', '署']",6,8,5,9
2046,"['over', '64,100']","['四', '千', '一', '百', '余']",19,20,32,36
2046,['3994'],"['四', '人']",31,31,59,60
2046,"['by', '1991']","['到', '一']",24,25,45,46
2047,"['over', '40']",['四'],12,13,10,10
2047,"['260', 'million', 'yuan']","['二', '点', '六', '亿', '元']",29,31,35,39
2047,"['the', 'past', '15', 'years']",['年'],1,4,2,2
2049,['Laotian'],"['老', '挝']",12,12,15,16
2049,['China'],['中'],7,7,2,2
2049,['Laotian'],"['老', '挝']",22,22,29,30
2049,['Laos'],['挝'],9,9,16,16
2049,['China'],['国'],25,25,34,34
2050,['Yunnan'],['云'],7,7,7,7
2050,['Laotian'],"['老', '挝']",25,25,25,26
2050,['UNHCR'],"['联', '合', '国']",29,29,30,32
2051,['Laotian'],"['老', '挝']",8,8,14,15
2051,['Yunnan'],['云'],22,22,30,30
2051,['Yunnan'],['云'],11,11,3,3
2051,['1075'],['名'],7,7,13,13
2053,['Chinese'],['中'],23,23,30,30
2053,['US'],['美'],16,16,15,15
2053,['US'],['美'],35,35,41,41
2053,['Chinese'],['中'],30,30,38,38
2053,['Nixon'],['松'],19,19,22,22
2055,['China'],['中'],4,4,0,0
2057,['two'],['两'],34,34,40,40
2057,"['two', '-', 'and', '-', 'half', '-', 'hour']","['两', '个', '半', '小', '时']",12,18,30,34
2057,['Akayev'],"['阿', '卡', '耶', '夫']",5,5,14,17
2057,"['this', 'morning']","['今', '天', '上', '午']",24,25,18,21
2057,"['the', 'Kyrgyzstan', 'Republic']","['斯', '共']",7,9,8,9
2057,"['Peng', 'Li']",['李'],1,2,0,0
2059,['China'],['国'],14,14,5,5
2059,"['the', 'United', 'Nations', 'Security', 'Council']","['国', '安', '理', '会']",8,12,10,13
2060,['two'],['两'],7,7,3,3
2061,['Akayev'],"['阿', '卡', '耶', '夫']",14,14,15,18
2061,"['Peng', 'Li']",['李'],1,2,0,0
2061,"['Zemin', 'Jiang']","['泽', '民']",10,11,10,11
2062,['Kyrgyzstan'],"['吉', '尔', '吉', '斯']",6,6,3,6
2063,['China'],['国'],7,7,13,13
2063,['Kyrgyzstan'],"['吉', '尔', '吉', '斯']",3,3,4,7
2063,"['Central', 'Asian']","['中', '亚']",19,20,17,18
2064,"['Sino', '-', 'Kyrgyzstani']","['中', '吉']",6,8,2,3
2066,['Xinjiang'],['疆'],19,19,13,13
2066,['China'],['中'],22,22,9,9
2066,['Kyrgyzstan'],"['吉', '尔', '吉', '斯']",16,16,4,7
2067,['Russia'],['俄'],21,21,22,22
2067,['China'],['国'],6,6,8,8
2067,"['Central', 'Asian']","['中', '亚']",14,15,11,12
2067,"['Peng', 'Li']",['李'],1,2,0,0
2068,['Russia'],['俄'],20,20,13,13
2068,['Akayev'],"['阿', '卡', '耶', '夫']",1,1,0,3
2068,"['Central', 'Asian']","['中', '亚']",16,17,8,9
2069,['two'],['两'],4,4,0,0
2071,"['Guangdong', 'Province']","['广', '东', '省']",6,7,5,7
2071,"['the', 'past', 'two', 'years']",['年'],1,4,2,2
2072,"['more', 'than', '10,000']","['逾', '十', '万']",20,22,24,26
2072,"['more', 'than', '1000']","['逾', '十', '万']",15,17,24,26
2072,"['more', 'than', 'half', 'a', 'month']","['历', '时', '半', '月']",26,30,6,9
2073,"['62,000']","['六', '万', '二', '千']",27,27,45,48
2073,"['the', 'whole', 'year', 'of', '1993']",['，'],1,5,7,7
2073,"['more', 'than', '463,000']","['四', '十', '六', '万']",17,19,26,29
2073,"['45.8', '%']","['百', '分']",39,40,66,67
2073,"['78', '%']","['七', '十', '八']",53,54,87,89
2078,['Russian'],['俄'],10,10,4,4
2078,['Germany'],['德'],13,13,11,11
2078,['Berlin'],['柏'],17,17,20,20
2078,"['the', '31st']",['日'],19,20,18,18
2079,['Europe'],['欧'],16,16,18,18
2079,['Soviet'],['苏'],4,4,4,4
2079,['Nazism'],"['粹', '主', '义']",13,13,12,14
2080,['USSR'],['联'],10,10,8,8
2080,"['380,000']",['万'],13,13,20,20
2080,['Germanys'],['德'],6,6,1,1
2080,['two'],['两'],5,5,0,0
2080,"['Democratic', 'Republic', 'of', 'Germany']","['主', '德']",18,21,12,13
2081,['German'],['德'],1,1,0,0
2081,['Soviet'],['苏'],4,4,9,9
2081,['Germany'],['德'],8,8,8,8
2081,['1991'],['年'],11,11,16,16
2082,['Germany'],['德'],27,27,20,20
2082,['Russian'],['俄'],24,24,14,14
2082,['two'],['两'],6,6,4,4
2082,['Germany'],['德'],9,9,2,2
2082,"['the', 'end', 'of', 'this', 'month']","['，', '本', '月']",13,17,9,11
2082,['Russia'],['俄'],11,11,3,3
2083,['Germany'],['德'],4,4,3,3
2083,['Soviet'],['苏'],15,15,6,6
2083,"['12', 'billion', 'marks']","['０', '亿', '马', '克']",6,8,16,19
2085,['secondary'],['区'],12,12,11,11
2086,['Kunming'],"['昆', '明']",12,12,8,9
2086,['two'],['两'],20,20,33,33
2086,['two'],['两'],1,1,16,16
2086,['Vietnam'],['越'],25,25,24,24
2086,['Thailand'],['泰'],31,31,30,30
2086,['Kunming'],"['昆', '明']",4,4,0,1
2086,['Yunnan'],['南'],29,29,28,28
2086,['Yunnan'],['南'],23,23,22,22
2086,['first'],['优'],38,38,40,40
2086,"['Chiang', 'Mai', ',', 'Thailand']","['缅', '甸']",6,9,11,12
2086,"['Lashio', ',', 'Burma']",['缅'],14,16,11,11
2087,['Vietnamese'],['越'],6,6,6,6
2087,"['Asian', 'Development', 'Bank']","['亚', '行']",9,11,11,12
2088,['6'],['６'],9,9,8,8
2089,['first'],['首'],7,7,8,8
2089,['Thailand'],['泰'],31,31,31,31
2089,['Laos'],['挝'],27,27,26,26
2089,['Burma'],['甸'],29,29,29,29
2089,['Vietnam'],['越'],33,33,34,34
2089,['Cambodia'],['甸'],25,25,29,29
2089,['China'],['中'],20,20,14,14
2089,['secondary'],['次'],16,16,39,39
2089,['Yunnan'],['甸'],22,22,29,29
2089,['1992'],['年'],1,1,7,7
2089,"['the', 'Asian', 'Development', 'Bank']","['亚', '行']",3,6,0,1
2091,"['Transportation', 'and', 'Transport', 'Department']","['输', '厅']",7,10,9,10
2091,"['Hainan', 'Province']","['海', '南', '省']",5,6,3,5
2091,['Hainan'],"['海', '南']",13,13,14,15
2091,['Thailand'],['泰'],38,38,25,25
2091,['Haikou'],"['海', '口']",26,26,43,44
2091,"['EVREC', 'International', 'Company', ',', 'Ltd.']",['司'],32,36,37,37
2091,"['Xufeng', 'Tourism', 'Development', 'Company', ',', 'Ltd.']","['旭', '峰', '旅', '业']",19,24,45,48
2092,"['Sanya', 'City', 'District']","['三', '亚', '市', '区']",17,19,20,23
2092,['Yangpu'],"['洋', '浦']",13,13,16,17
2092,['Haikou'],"['海', '口']",11,11,13,14
2092,"['next', 'year']","['明', '年']",5,6,4,5
2093,"['9.3', 'billion', 'yuan', 'RMB']","['九', '十', '三', '亿', '元']",32,35,33,37
2093,"['377', 'kilometers']","['七', '公', '里']",24,25,24,26
2093,['Haikou'],"['海', '口']",7,7,10,11
2093,['Sanya'],"['三', '亚']",14,14,15,16
2093,['Hainan'],"['海', '南']",4,4,0,1
2097,"['500', 'to', '600', 'degrees', 'centigrade']","['百', '至', '六', '百', '度']",31,35,26,30
2100,"['15', 'million', 'kilowatts']","['一', '千', '五', '百', '万']",14,16,18,22
2101,"['the', 'Weir', 'Group']","['，', '威', '尔', '集', '团']",11,13,11,15
2101,['US'],['美'],9,9,1,1
2101,"['the', 'Yizhong', 'Company']",['司'],4,6,6,6
2101,"['the', 'Jiangsu', 'Electric', 'Power', 'Department']",['门'],15,19,22,22
2102,"['the', 'Weir', 'Group']","['尔', '集']",5,7,16,17
2103,['Japan'],['日'],41,41,40,40
2103,['Asian'],['亚'],8,8,5,5
2103,['Taiwan'],['台'],46,46,46,46
2103,"['South', 'Korea']",['韩'],43,44,43,43
2103,"['3000', 'US', 'dollars']","['千', '美', '元']",37,39,59,61
2106,['three'],['三'],5,5,7,7
2106,['Chinese'],['中'],8,8,2,2
2107,['Chinese'],['中'],4,4,0,0
2109,['two'],['两'],6,6,30,30
2109,"['this', 'morning']","['上', '午']",2,3,0,1
2110,"['the', 'New', 'York', 'Stock', 'Exchange']",['所'],16,20,26,26
2110,"['the', 'Shanghai', 'Securities', 'Exchange']",['所'],22,25,34,34
2110,['China'],['海'],13,13,29,29
2110,['US'],['约'],11,11,21,21
2111,['3'],['三'],7,7,12,12
2111,['US'],['美'],3,3,1,1
2111,['US'],['美'],22,22,24,24
2111,['today'],['天'],10,10,8,8
2111,"['Commercial', 'Affairs', 'Department']","['商', '务', '部']",23,25,26,28
2111,['Shanghai'],['海'],32,32,22,22
2111,['Brown'],['朗'],17,17,31,31
2113,['Chinese'],['中'],5,5,6,6
2113,['Chinese'],['华'],49,49,53,53
2113,['Chinese'],['华'],47,47,50,50
2115,['Chinese'],['中'],24,24,36,36
2115,"['the', 'Shenzhen', 'Gymnasium']",['馆'],10,12,14,14
2115,"['the', '20th', 'century']","['世', '纪']",28,30,29,30
2115,"['December', '8th']","['月', '八']",14,15,6,7
2116,"['the', 'Cultural', 'Department', 'of', 'Shenzhen', 'City']","['、', '深', '圳', '市']",27,32,27,30
2116,"['the', 'Ministry', 'of', 'Culture']","['中', '央', '电', '视', '台']",20,23,22,26
2116,['CCTV'],"['中', '央', '电', '视', '台']",25,25,22,26
2116,"['the', 'Overseas', 'Chinese', 'International', 'Cultural', 'Exchange', 'Promotion', 'Association', 'of', 'China']","['及', '中']",34,43,34,35
2116,"['the', 'Chinese', 'National', 'Federation', 'of', 'Returned', 'Overseas', 'Chinese']","['及', '中', '国', '华', '侨']",11,18,34,38
2118,"['Philippines', 'Cultural', 'Center']","['宾', '文', '化', '中', '心']",8,10,7,11
2119,['five'],['五'],2,2,4,4
2120,['14'],['个'],11,11,26,26
2120,['172'],['有'],8,8,16,16
2120,['1958'],['年'],6,6,7,7
2122,"['900', 'million', 'US', 'dollars']","['九', '亿', '多', '美', '元']",33,36,35,39
2122,"['up', 'to', 'the', 'end', 'of', 'July', 'this', 'year']","['到', '今', '年']",4,11,4,6
2122,['Taiwanese'],"['台', '资']",40,40,43,44
2122,['Taiwanese'],"['台', '商']",20,20,17,18
2122,['Tianjin'],"['天', '津']",13,13,11,12
2122,['871'],['一'],19,19,27,27
2122,"['73.8', '%']","['七', '十', '三', '点']",44,45,49,52
2123,['fourth'],['四'],15,15,28,28
2123,['third'],['三'],13,13,24,24
2123,['Taiwanese'],"['台', '资']",3,3,0,1
2124,['Tianjin'],"['天', '津']",20,20,18,19
2124,['Taiwanese'],"['台', '资']",3,3,13,14
2125,['Taiwanese'],"['台', '资']",1,1,5,6
2125,"['90', '%']","['九', '成']",10,11,11,12
2129,['two'],['两'],41,41,39,39
2129,['seven'],['七'],28,28,33,33
2129,['US'],['美'],22,22,26,26
2129,['Chinese'],['中'],50,50,60,60
2129,['China'],['中'],20,20,25,25
2129,['China'],['华'],27,27,36,36
2129,['Nixon'],['松'],1,1,2,2
2130,['Nixon'],['松'],22,22,21,21
2132,['China'],['中'],27,27,25,25
2132,['China'],['中'],8,8,25,25
2132,"['the', 'Foreign', 'Affair', 'Institute']",['会'],13,16,7,7
2132,"['August', '30th']","['月', '三', '十', '日']",5,6,12,15
2133,['Russian'],['俄'],19,19,18,18
2133,"['the', 'evening']",['晚'],1,2,0,0
2133,"[',', 'Shuqin', 'Liu', ',']","['长', '刘', '述', '卿']",10,13,8,11
2133,"['the', 'Foreign', 'Affair', 'Institute']","['，', '外', '交', '学', '会']",6,9,2,6
2135,"['the', 'International', 'Population', 'and', 'Development', 'Congress']",['会'],9,14,15,15
2135,"['Peng', 'Li']",['李'],1,2,0,0
2137,['Congress'],['议'],28,28,36,36
2137,['Chinese'],['中'],11,11,17,17
2137,['Congress'],['议'],4,4,15,15
2138,['Chinese'],['中'],1,1,0,0
2140,['China'],['中'],2,2,3,3
2141,['China'],['国'],22,22,15,15
2142,['Chinese'],['中'],4,4,3,3
2145,"['7.5', 'billion', 'US', 'dollars']","['七', '十', '五', '亿', '美']",26,29,33,37
2145,['China'],['中'],14,14,13,13
2145,"['10', 'million', 'US', 'dollars']","['一', '千', '万', '美', '元']",45,48,46,50
